Reference_ID,Deposit_Status,Assigned,Recieved_At,University,I_20_Status,Created_Date_Readable,Modified_Date_Readable
1445165,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1444181,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463559,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1415288,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442248,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456542,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1428720,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453006,0,"Catherine Donahue, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1458953,0,Catherine Donahue,2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1414276,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442149,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1462481,0,Aliia Raitova,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435231,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453575,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1428499,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1453633,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456302,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460715,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460169,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453981,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1450122,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1412647,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455768,0,"Aaron Greenberg, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1294809,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454317,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1449931,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460368,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462029,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437016,0,"Alexander Mikhailov, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1458149,0,"Catherine Donahue, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1452794,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1441215,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1368781,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1380470,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437374,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457349,0,"Alexander Mikhailov, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1434879,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1464636,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452027,0,"Aaron Greenberg, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1456434,0,"Catherine Donahue, Palak Joshi, Madeline Schurman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1413199,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1388820,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452125,0,"Victoria Dieckman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1449134,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453795,0,"Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1449856,0,"Aaron Greenberg, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1460775,0,"Victoria Dieckman, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1413894,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445923,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461480,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1293022,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1444449,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1427546,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1372798,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455180,0,"Brooke Armstrong, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1461602,0,"Catherine Donahue, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1441493,0,"Aaron Greenberg, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1443243,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
979611,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461204,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1447584,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460698,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448158,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1458072,0,"Alexander Mikhailov, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1457718,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1366013,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460503,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1436106,0,"Catherine Donahue, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1452440,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1434300,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463877,0,"Catherine Donahue, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1460722,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457836,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451922,0,"Brooke Armstrong, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1384709,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460263,0,"Alexander Mikhailov, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1445496,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463557,0,Aliia Raitova,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452491,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460308,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446631,0,"Victoria Dieckman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1427587,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1458806,0,"Alexander Mikhailov, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1453406,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451851,0,"Brooke Armstrong, Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1414552,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1323299,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1432277,0,"Alexander Mikhailov, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1446073,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448782,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1410610,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446123,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461871,0,"Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1452335,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442562,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448566,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1444714,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435106,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1380003,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1454099,0,"Alexander Mikhailov, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1460699,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447392,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1433382,0,"Catherine Donahue, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1461409,0,"Yewon Kim, Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1453600,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455087,0,"Alexander Mikhailov, Aliia Raitova, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1451656,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449643,0,"Catherine Donahue, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1461393,0,"Aaron Greenberg, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1442148,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460255,0,"Victoria Dieckman, Aliia Raitova, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1437272,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449283,0,"Brooke Armstrong, Catherine Donahue, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1428661,0,"Catherine Donahue, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1412264,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457674,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442718,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454934,0,"Victoria Dieckman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1457207,0,"Aaron Greenberg, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1438023,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462334,0,Aliia Raitova,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463538,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449637,0,Palak Joshi,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437253,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1413594,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454295,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1450055,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1438612,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454732,0,"Victoria Dieckman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1457959,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1433061,0,"Catherine Donahue, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1455816,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437953,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454658,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1446223,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455825,0,"Brooke Armstrong, Catherine Donahue, Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1446070,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455417,0,"Catherine Donahue, Palak Joshi, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1461712,0,"Catherine Donahue, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1454473,0,"Palak Joshi, Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1441208,0,"Catherine Donahue, Alexander Mikhailov",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1441207,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449279,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1388418,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455814,0,"Catherine Donahue, Aliia Raitova, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452277,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1370163,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1444030,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1381444,0,FNU Mounika,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460511,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1330368,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449274,0,"Victoria Dieckman, Yewon Kim",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1454296,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1458296,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461817,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452610,0,"Palak Joshi, Madeline Schurman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460050,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1366678,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1402730,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454417,0,"Brooke Armstrong, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1422889,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1443062,0,"Victoria Dieckman, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1457234,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461879,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460502,0,"Aaron Greenberg, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1449470,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452176,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1432740,0,"Yewon Kim, Madeline Schurman",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1454046,0,"Brooke Armstrong, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1445499,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1432544,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449543,0,Catherine Donahue,2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1439762,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435219,0,"Brooke Armstrong, Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1445555,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461881,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1391834,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461205,0,"Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1452980,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1386129,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1432792,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451388,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1444815,0,"Victoria Dieckman, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1448207,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463879,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449464,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446075,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1456486,0,"Anna Kluemke, Aliia Raitova",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1459836,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439329,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1455659,0,"Catherine Donahue, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1393350,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437404,0,"Victoria Dieckman, Anna Kluemke, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1405320,0,"Catherine Donahue, Yewon Kim, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1462408,0,"Aaron Greenberg, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1445922,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1455942,0,"Catherine Donahue, Madeline Schurman, Prince Tetteh",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1441768,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446699,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439764,0,"Catherine Donahue, Palak Joshi",2025-05-27 15:02:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1449712,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451572,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1464265,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461450,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1444337,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1404461,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463880,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451911,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458807,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1436603,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1425067,0,NULL,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448163,0,Prince Tetteh,2025-05-27 15:02:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
